"TAXA","ecoregions","allLUType","value"
"Birds","IM0144","CurC",0.413440210495114
"Birds","IM0144","CurC_L",0.949880057665728
"Birds","IM0144","CurC_M",0.578104348542068
"Birds","IM0144","CurNC",0.413440210495114
"Birds","IM0144","CurNC_L",0.949880057665728
"Birds","IM0144","CurNC_M",0.578104348542068
"Birds","IM0144","PriFor",1
"Birds","IM0145","Cur0",1
"Birds","IM0145","CurC",0.413440210495114
"Birds","IM0145","CurC_L",0.949880057665728
"Birds","IM0145","CurC_M",0.578104348542068
"Birds","IM0145","CurNC",0.413440210495114
"Birds","IM0145","CurNC_L",0.949880057665728
"Birds","IM0145","CurNC_M",0.578104348542068
"Birds","IM0145","PriFor",1
"Birds","IM0146","Cur0",1
"Birds","IM0146","CurC",0.413440210495114
"Birds","IM0146","CurC_L",0.949880057665728
"Birds","IM0146","CurC_M",0.578104348542068
"Birds","IM0146","CurNC",0.413440210495114
"Birds","IM0146","CurNC_L",0.949880057665728
"Birds","IM0146","CurNC_M",0.578104348542068
"Birds","IM0146","PriFor",1
"Birds","IM0147","Cur0",1
"Birds","IM0147","CurC",0.413440210495114
"Birds","IM0147","CurC_L",0.949880057665728
"Birds","IM0147","CurC_M",0.578104348542068
"Birds","IM0147","CurNC",0.413440210495114
"Birds","IM0147","CurNC_L",0.949880057665728
"Birds","IM0147","CurNC_M",0.578104348542068
"Birds","IM0147","PriFor",1
"Birds","IM0149","Cur0",1
"Birds","IM0149","CurC",0.412288145878015
"Birds","IM0149","CurC_L",0.947233185936407
"Birds","IM0149","CurC_M",0.576493441939277
"Birds","IM0149","CurNC",0.412288145878015
"Birds","IM0149","CurNC_L",0.947233185936407
"Birds","IM0149","CurNC_M",0.576493441939277
"Birds","IM0149","PriFor",1
"Birds","IM0150","Cur0",1
"Birds","IM0150","CurC",0.413440210495114
"Birds","IM0150","CurC_L",0.949880057665728
"Birds","IM0150","CurC_M",0.578104348542068
"Birds","IM0150","CurNC",0.413440210495114
"Birds","IM0150","CurNC_L",0.949880057665728
"Birds","IM0150","CurNC_M",0.578104348542068
"Birds","IM0150","PriFor",1
"Birds","IM0151","Cur0",1
"Birds","IM0151","CurC",0.413440210495114
"Birds","IM0151","CurC_L",0.949880057665728
"Birds","IM0151","CurC_M",0.578104348542068
"Birds","IM0151","CurNC",0.413440210495114
"Birds","IM0151","CurNC_L",0.949880057665728
"Birds","IM0151","CurNC_M",0.578104348542068
"Birds","IM0151","PriFor",1
"Birds","IM0152","Cur0",1
"Birds","IM0152","CurC",0.413440210495114
"Birds","IM0152","CurC_L",0.949880057665728
"Birds","IM0152","CurC_M",0.578104348542068
"Birds","IM0152","CurNC",0.413440210495114
"Birds","IM0152","CurNC_L",0.949880057665728
"Birds","IM0152","CurNC_M",0.578104348542068
"Birds","IM0152","PriFor",1
"Birds","IM0153","Cur0",1
"Birds","IM0153","CurC",0.413440210495114
"Birds","IM0153","CurC_L",0.949880057665728
"Birds","IM0153","CurC_M",0.578104348542068
"Birds","IM0153","CurNC",0.413440210495114
"Birds","IM0153","CurNC_L",0.949880057665728
"Birds","IM0153","CurNC_M",0.578104348542068
"Birds","IM0153","PriFor",1
"Birds","IM0154","Cur0",1
"Birds","IM0154","CurC",0.413440210495114
"Birds","IM0154","CurC_L",0.949880057665728
"Birds","IM0154","CurC_M",0.578104348542068
"Birds","IM0154","CurNC",0.413440210495114
"Birds","IM0154","CurNC_L",0.949880057665728
"Birds","IM0154","CurNC_M",0.578104348542068
"Birds","IM0154","PriFor",1
"Birds","IM0155","Cur0",1
"Birds","IM0155","CurC",0.413440210495114
"Birds","IM0155","CurC_L",0.949880057665728
"Birds","IM0155","CurC_M",0.578104348542068
"Birds","IM0155","CurNC",0.413440210495114
"Birds","IM0155","CurNC_L",0.949880057665728
"Birds","IM0155","CurNC_M",0.578104348542068
"Birds","IM0155","PriFor",1
"Birds","IM0156","Cur0",1
"Birds","IM0156","CurC",0.413440210495114
"Birds","IM0156","CurC_L",0.949880057665728
"Birds","IM0156","CurC_M",0.578104348542068
"Birds","IM0156","CurNC",0.413440210495114
"Birds","IM0156","CurNC_L",0.949880057665728
"Birds","IM0156","CurNC_M",0.578104348542068
"Birds","IM0156","PriFor",1
"Birds","IM0157","Cur0",1
"Birds","IM0157","CurC",0.413440210495114
"Birds","IM0157","CurC_L",0.949880057665728
"Birds","IM0157","CurC_M",0.578104348542068
"Birds","IM0157","CurNC",0.413440210495114
"Birds","IM0157","CurNC_L",0.949880057665728
"Birds","IM0157","CurNC_M",0.578104348542068
"Birds","IM0157","PriFor",1
"Birds","IM0158","Cur0",1
"Birds","IM0158","CurC",0.413440210495114
"Birds","IM0158","CurC_L",0.949880057665728
"Birds","IM0158","CurC_M",0.578104348542068
"Birds","IM0158","CurNC",0.413440210495114
"Birds","IM0158","CurNC_L",0.949880057665728
"Birds","IM0158","CurNC_M",0.578104348542068
"Birds","IM0158","PriFor",1
"Birds","IM0159","Cur0",1
"Birds","IM0159","CurC",0.413440210495114
"Birds","IM0159","CurC_L",0.949880057665728
"Birds","IM0159","CurC_M",0.578104348542068
"Birds","IM0159","CurNC",0.413440210495114
"Birds","IM0159","CurNC_L",0.949880057665728
"Birds","IM0159","CurNC_M",0.578104348542068
"Birds","IM0159","PriFor",1
"Birds","IM0160","Cur0",1
"Birds","IM0160","CurC",0.413440210495114
"Birds","IM0160","CurC_L",0.949880057665728
"Birds","IM0160","CurC_M",0.578104348542068
"Birds","IM0160","CurNC",0.413440210495114
"Birds","IM0160","CurNC_L",0.949880057665728
"Birds","IM0160","CurNC_M",0.578104348542068
"Birds","IM0160","PriFor",1
"Birds","IM0161","Cur0",1
"Birds","IM0161","CurC",0.413440210495114
"Birds","IM0161","CurC_L",0.949880057665728
"Birds","IM0161","CurC_M",0.578104348542068
"Birds","IM0161","CurNC",0.413440210495114
"Birds","IM0161","CurNC_L",0.949880057665728
"Birds","IM0161","CurNC_M",0.578104348542068
"Birds","IM0161","PriFor",1
"Birds","IM0162","Cur0",1
"Birds","IM0162","CurC",0.413440210495114
"Birds","IM0162","CurC_L",0.949880057665728
"Birds","IM0162","CurC_M",0.578104348542068
"Birds","IM0162","CurNC",0.413440210495114
"Birds","IM0162","CurNC_L",0.949880057665728
"Birds","IM0162","CurNC_M",0.578104348542068
"Birds","IM0162","PriFor",1
"Birds","IM0163","Cur0",1
"Birds","IM0163","CurC",0.413440210495114
"Birds","IM0163","CurC_L",0.949880057665728
"Birds","IM0163","CurC_M",0.578104348542068
"Birds","IM0163","CurNC",0.413440210495114
"Birds","IM0163","CurNC_L",0.949880057665728
"Birds","IM0163","CurNC_M",0.578104348542068
"Birds","IM0163","PriFor",1
"Birds","IM0164","Cur0",1
"Birds","IM0164","CurC",0.413440210495114
"Birds","IM0164","CurC_L",0.949880057665728
"Birds","IM0164","CurC_M",0.578104348542068
"Birds","IM0164","CurNC",0.413440210495114
"Birds","IM0164","CurNC_L",0.949880057665728
"Birds","IM0164","CurNC_M",0.578104348542068
"Birds","IM0164","PriFor",1
"Birds","IM0165","Cur0",1
"Birds","IM0165","CurC",0.413440210495114
"Birds","IM0165","CurC_L",0.949880057665728
"Birds","IM0165","CurC_M",0.578104348542068
"Birds","IM0165","CurNC",0.413440210495114
"Birds","IM0165","CurNC_L",0.949880057665728
"Birds","IM0165","CurNC_M",0.578104348542068
"Birds","IM0165","PriFor",1
"Birds","IM0166","Cur0",1
"Birds","IM0166","CurC",0.413440210495114
"Birds","IM0166","CurC_L",0.949880057665728
"Birds","IM0166","CurC_M",0.578104348542068
"Birds","IM0166","CurNC",0.413440210495114
"Birds","IM0166","CurNC_L",0.949880057665728
"Birds","IM0166","CurNC_M",0.578104348542068
"Birds","IM0166","PriFor",1
"Birds","IM0167","Cur0",1
"Birds","IM0167","CurC",0.413440210495114
"Birds","IM0167","CurC_L",0.949880057665728
"Birds","IM0167","CurC_M",0.578104348542068
"Birds","IM0167","CurNC",0.413440210495114
"Birds","IM0167","CurNC_L",0.949880057665728
"Birds","IM0167","CurNC_M",0.578104348542068
"Birds","IM0167","PriFor",1
"Birds","IM0168","Cur0",1
"Birds","IM0168","CurC",0.413440210495114
"Birds","IM0168","CurC_L",0.949880057665728
"Birds","IM0168","CurC_M",0.578104348542068
"Birds","IM0168","CurNC",0.413440210495114
"Birds","IM0168","CurNC_L",0.949880057665728
"Birds","IM0168","CurNC_M",0.578104348542068
"Birds","IM0168","PriFor",1
"Birds","IM0169","Cur0",1
"Birds","IM0169","CurC",0.413440210495114
"Birds","IM0169","CurC_L",0.949880057665728
"Birds","IM0169","CurC_M",0.578104348542068
"Birds","IM0169","CurNC",0.413440210495114
"Birds","IM0169","CurNC_L",0.949880057665728
"Birds","IM0169","CurNC_M",0.578104348542068
"Birds","IM0169","PriFor",1
"Birds","IM0170","Cur0",1
"Birds","IM0170","CurC",0.413440210495114
"Birds","IM0170","CurC_L",0.949880057665728
"Birds","IM0170","CurC_M",0.578104348542068
"Birds","IM0170","CurNC",0.413440210495114
"Birds","IM0170","CurNC_L",0.949880057665728
"Birds","IM0170","CurNC_M",0.578104348542068
"Birds","IM0170","PriFor",1
"Birds","IM0171","Cur0",1
"Birds","IM0171","CurC",0.413440210495114
"Birds","IM0171","CurC_L",0.949880057665728
"Birds","IM0171","CurC_M",0.578104348542068
"Birds","IM0171","CurNC",0.413440210495114
"Birds","IM0171","CurNC_L",0.949880057665728
"Birds","IM0171","CurNC_M",0.578104348542068
"Birds","IM0171","PriFor",1
"Birds","IM0172","Cur0",1
"Birds","IM0172","CurC",0.413440210495114
"Birds","IM0172","CurC_L",0.949880057665728
"Birds","IM0172","CurC_M",0.578104348542068
"Birds","IM0172","CurNC",0.413440210495114
"Birds","IM0172","CurNC_L",0.949880057665728
"Birds","IM0172","CurNC_M",0.578104348542068
"Birds","IM0172","PriFor",1
"Birds","IM0201","Cur0",1
"Birds","IM0201","CurC",0.413440210495114
"Birds","IM0201","CurC_L",0.949880057665728
"Birds","IM0201","CurC_M",0.578104348542068
"Birds","IM0201","CurNC",0.413440210495114
"Birds","IM0201","CurNC_L",0.949880057665728
"Birds","IM0201","CurNC_M",0.578104348542068
"Birds","IM0201","PriFor",1
"Birds","IM0202","Cur0",1
"Birds","IM0202","CurC",0.413440210495114
"Birds","IM0202","CurC_L",0.949880057665728
"Birds","IM0202","CurC_M",0.578104348542068
"Birds","IM0202","CurNC",0.413440210495114
"Birds","IM0202","CurNC_L",0.949880057665728
"Birds","IM0202","CurNC_M",0.578104348542068
"Birds","IM0202","PriFor",1
"Birds","IM0203","Cur0",1
"Birds","IM0203","CurC",0.413440210495114
"Birds","IM0203","CurC_L",0.949880057665728
"Birds","IM0203","CurC_M",0.578104348542068
"Birds","IM0203","CurNC",0.413440210495114
"Birds","IM0203","CurNC_L",0.949880057665728
"Birds","IM0203","CurNC_M",0.578104348542068
"Birds","IM0203","PriFor",1
"Birds","IM0204","Cur0",1
"Birds","IM0204","CurC",0.413440210495114
"Birds","IM0204","CurC_L",0.949880057665728
"Birds","IM0204","CurC_M",0.578104348542068
"Birds","IM0204","CurNC",0.413440210495114
"Birds","IM0204","CurNC_L",0.949880057665728
"Birds","IM0204","CurNC_M",0.578104348542068
"Birds","IM0204","PriFor",1
"Birds","IM0205","Cur0",1
"Birds","IM0205","CurC",0.413440210495114
"Birds","IM0205","CurC_L",0.949880057665728
"Birds","IM0205","CurC_M",0.578104348542068
"Birds","IM0205","CurNC",0.413440210495114
"Birds","IM0205","CurNC_L",0.949880057665728
"Birds","IM0205","CurNC_M",0.578104348542068
"Birds","IM0205","PriFor",1
"Birds","IM0206","Cur0",1
"Birds","IM0206","CurC",0.413440210495114
"Birds","IM0206","CurC_L",0.949880057665728
"Birds","IM0206","CurC_M",0.578104348542068
"Birds","IM0206","CurNC",0.413440210495114
"Birds","IM0206","CurNC_L",0.949880057665728
"Birds","IM0206","CurNC_M",0.578104348542068
"Birds","IM0206","PriFor",1
"Birds","IM0207","Cur0",1
"Birds","IM0207","CurC",0.413440210495114
"Birds","IM0207","CurC_L",0.949880057665728
"Birds","IM0207","CurC_M",0.578104348542068
"Birds","IM0207","CurNC",0.413440210495114
"Birds","IM0207","CurNC_L",0.949880057665728
"Birds","IM0207","CurNC_M",0.578104348542068
"Birds","IM0207","PriFor",1
"Birds","IM0208","Cur0",1
"Birds","IM0208","CurC",0.413440210495114
"Birds","IM0208","CurC_L",0.949880057665728
"Birds","IM0208","CurC_M",0.578104348542068
"Birds","IM0208","CurNC",0.413440210495114
"Birds","IM0208","CurNC_L",0.949880057665728
"Birds","IM0208","CurNC_M",0.578104348542068
"Birds","IM0208","PriFor",1
"Birds","IM0209","Cur0",1
"Birds","IM0209","CurC",0.413440210495114
"Birds","IM0209","CurC_L",0.949880057665728
"Birds","IM0209","CurC_M",0.578104348542068
"Birds","IM0209","CurNC",0.413440210495114
"Birds","IM0209","CurNC_L",0.949880057665728
"Birds","IM0209","CurNC_M",0.578104348542068
"Birds","IM0209","PriFor",1
"Birds","IM0210","Cur0",1
"Birds","IM0210","CurC",0.413440210495114
"Birds","IM0210","CurC_L",0.949880057665728
"Birds","IM0210","CurC_M",0.578104348542068
"Birds","IM0210","CurNC",0.413440210495114
"Birds","IM0210","CurNC_L",0.949880057665728
"Birds","IM0210","CurNC_M",0.578104348542068
"Birds","IM0210","PriFor",1
"Birds","IM0211","Cur0",1
"Birds","IM0211","CurC",0.413440210495114
"Birds","IM0211","CurC_L",0.949880057665728
"Birds","IM0211","CurC_M",0.578104348542068
"Birds","IM0211","CurNC",0.413440210495114
"Birds","IM0211","CurNC_L",0.949880057665728
"Birds","IM0211","CurNC_M",0.578104348542068
"Birds","IM0211","PriFor",1
"Birds","IM0212","Cur0",1
"Birds","IM0212","CurC",0.413440210495114
"Birds","IM0212","CurC_L",0.949880057665728
"Birds","IM0212","CurC_M",0.578104348542068
"Birds","IM0212","CurNC",0.413440210495114
"Birds","IM0212","CurNC_L",0.949880057665728
"Birds","IM0212","CurNC_M",0.578104348542068
"Birds","IM0212","PriFor",1
"Birds","IM0301","Cur0",1
"Birds","IM0301","CurC",0.413440210495114
"Birds","IM0301","CurC_L",0.949880057665728
"Birds","IM0301","CurC_M",0.578104348542068
"Birds","IM0301","CurNC",0.413440210495114
"Birds","IM0301","CurNC_L",0.949880057665728
"Birds","IM0301","CurNC_M",0.578104348542068
"Birds","IM0301","PriFor",1
"Birds","IM0302","Cur0",1
"Birds","IM0302","CurC",0.413440210495114
"Birds","IM0302","CurC_L",0.949880057665728
"Birds","IM0302","CurC_M",0.578104348542068
"Birds","IM0302","CurNC",0.413440210495114
"Birds","IM0302","CurNC_L",0.949880057665728
"Birds","IM0302","CurNC_M",0.578104348542068
"Birds","IM0302","PriFor",1
"Birds","IM0303","Cur0",1
"Birds","IM0303","CurC",0.413440210495114
"Birds","IM0303","CurC_L",0.949880057665728
"Birds","IM0303","CurC_M",0.578104348542068
"Birds","IM0303","CurNC",0.413440210495114
"Birds","IM0303","CurNC_L",0.949880057665728
"Birds","IM0303","CurNC_M",0.578104348542068
"Birds","IM0303","PriFor",1
"Birds","IM0304","Cur0",1
"Birds","IM0304","CurC",0.413440210495114
"Birds","IM0304","CurC_L",0.949880057665728
"Birds","IM0304","CurC_M",0.578104348542068
"Birds","IM0304","CurNC",0.413440210495114
"Birds","IM0304","CurNC_L",0.949880057665728
"Birds","IM0304","CurNC_M",0.578104348542068
"Birds","IM0304","PriFor",1
"Birds","IM0401","Cur0",1
"Birds","IM0401","CurC",0.413440210495114
"Birds","IM0401","CurC_L",0.949880057665728
"Birds","IM0401","CurC_M",0.578104348542068
"Birds","IM0401","CurNC",0.413440210495114
"Birds","IM0401","CurNC_L",0.949880057665728
"Birds","IM0401","CurNC_M",0.578104348542068
"Birds","IM0401","PriFor",1
"Birds","IM0402","Cur0",1
"Birds","IM0402","CurC",0.413440210495114
"Birds","IM0402","CurC_L",0.949880057665727
"Birds","IM0402","CurC_M",0.578104348542068
"Birds","IM0402","CurNC",0.413440210495114
"Birds","IM0402","CurNC_L",0.949880057665727
"Birds","IM0402","CurNC_M",0.578104348542068
"Birds","IM0402","PriFor",1
"Birds","IM0403","Cur0",1
"Birds","IM0403","CurC",0.413440210495114
"Birds","IM0403","CurC_L",0.949880057665728
"Birds","IM0403","CurC_M",0.578104348542068
"Birds","IM0403","CurNC",0.413440210495114
"Birds","IM0403","CurNC_L",0.949880057665728
"Birds","IM0403","CurNC_M",0.578104348542068
"Birds","IM0403","PriFor",1
"Birds","IM0501","Cur0",1
"Birds","IM0501","CurC",0.413440210495114
"Birds","IM0501","CurC_L",0.949880057665728
"Birds","IM0501","CurC_M",0.578104348542068
"Birds","IM0501","CurNC",0.413440210495114
"Birds","IM0501","CurNC_L",0.949880057665728
"Birds","IM0501","CurNC_M",0.578104348542068
"Birds","IM0501","PriFor",1
"Birds","IM0502","Cur0",1
"Birds","IM0502","CurC",0.410703210674389
"Birds","IM0502","CurC_L",0.943591792805307
"Birds","IM0502","CurC_M",0.574277261920703
"Birds","IM0502","CurNC",0.410703210674389
"Birds","IM0502","CurNC_L",0.943591792805307
"Birds","IM0502","CurNC_M",0.574277261920703
"Birds","IM0502","PriFor",1
"Birds","IM0701","Cur0",1
"Birds","IM0701","CurC",0.413440210495114
"Birds","IM0701","CurC_L",0.949880057665728
"Birds","IM0701","CurC_M",0.578104348542068
"Birds","IM0701","CurNC",0.413440210495114
"Birds","IM0701","CurNC_L",0.949880057665728
"Birds","IM0701","CurNC_M",0.578104348542068
"Birds","IM0701","PriFor",1
"Birds","IM0901","Cur0",1
"Birds","IM0901","CurC",0.413440210495114
"Birds","IM0901","CurC_L",0.949880057665727
"Birds","IM0901","CurC_M",0.578104348542068
"Birds","IM0901","CurNC",0.413440210495114
"Birds","IM0901","CurNC_L",0.949880057665727
"Birds","IM0901","CurNC_M",0.578104348542068
"Birds","IM0901","PriFor",1
"Birds","IM1001","Cur0",1
"Birds","IM1001","CurC",0.413440210495114
"Birds","IM1001","CurC_L",0.949880057665728
"Birds","IM1001","CurC_M",0.578104348542068
"Birds","IM1001","CurNC",0.413440210495114
"Birds","IM1001","CurNC_L",0.949880057665728
"Birds","IM1001","CurNC_M",0.578104348542068
"Birds","IM1001","PriFor",1
"Birds","IM1301","Cur0",1
"Birds","IM1301","CurC",0.413440210495114
"Birds","IM1301","CurC_L",0.949880057665728
"Birds","IM1301","CurC_M",0.578104348542068
"Birds","IM1301","CurNC",0.413440210495114
"Birds","IM1301","CurNC_L",0.949880057665728
"Birds","IM1301","CurNC_M",0.578104348542068
"Birds","IM1301","PriFor",1
"Birds","IM1302","Cur0",1
"Birds","IM1302","CurC",0.413440210495114
"Birds","IM1302","CurC_L",0.949880057665728
"Birds","IM1302","CurC_M",0.578104348542068
"Birds","IM1302","CurNC",0.413440210495114
"Birds","IM1302","CurNC_L",0.949880057665728
"Birds","IM1302","CurNC_M",0.578104348542068
"Birds","IM1302","PriFor",1
"Birds","IM1303","Cur0",1
"Birds","IM1303","CurC",0.413440210495114
"Birds","IM1303","CurC_L",0.949880057665728
"Birds","IM1303","CurC_M",0.578104348542068
"Birds","IM1303","CurNC",0.413440210495114
"Birds","IM1303","CurNC_L",0.949880057665728
"Birds","IM1303","CurNC_M",0.578104348542068
"Birds","IM1303","PriFor",1
"Birds","IM1304","Cur0",1
"Birds","IM1304","CurC",0.413440210495114
"Birds","IM1304","CurC_L",0.949880057665728
"Birds","IM1304","CurC_M",0.578104348542068
"Birds","IM1304","CurNC",0.413440210495114
"Birds","IM1304","CurNC_L",0.949880057665728
"Birds","IM1304","CurNC_M",0.578104348542068
"Birds","IM1304","PriFor",1
"Birds","IM1401","Cur0",1
"Birds","IM1401","CurC",0.413440210495114
"Birds","IM1401","CurC_L",0.949880057665728
"Birds","IM1401","CurC_M",0.578104348542068
"Birds","IM1401","CurNC",0.413440210495114
"Birds","IM1401","CurNC_L",0.949880057665728
"Birds","IM1401","CurNC_M",0.578104348542068
"Birds","IM1401","PriFor",1
"Birds","IM1402","Cur0",1
"Birds","IM1402","CurC",0.413440210495114
"Birds","IM1402","CurC_L",0.949880057665728
"Birds","IM1402","CurC_M",0.578104348542068
"Birds","IM1402","CurNC",0.413440210495114
"Birds","IM1402","CurNC_L",0.949880057665728
"Birds","IM1402","CurNC_M",0.578104348542068
"Birds","IM1402","PriFor",1
"Birds","IM1403","Cur0",1
"Birds","IM1403","CurC",0.413440210495114
"Birds","IM1403","CurC_L",0.949880057665728
"Birds","IM1403","CurC_M",0.578104348542068
"Birds","IM1403","CurNC",0.413440210495114
"Birds","IM1403","CurNC_L",0.949880057665728
"Birds","IM1403","CurNC_M",0.578104348542068
"Birds","IM1403","PriFor",1
"Birds","IM1404","Cur0",1
"Birds","IM1404","CurC",0.413440210495114
"Birds","IM1404","CurC_L",0.949880057665727
"Birds","IM1404","CurC_M",0.578104348542068
"Birds","IM1404","CurNC",0.413440210495114
"Birds","IM1404","CurNC_L",0.949880057665727
"Birds","IM1404","CurNC_M",0.578104348542068
"Birds","IM1404","PriFor",1
"Birds","IM1405","Cur0",1
"Birds","IM1405","CurC",0.413440210495114
"Birds","IM1405","CurC_L",0.949880057665728
"Birds","IM1405","CurC_M",0.578104348542068
"Birds","IM1405","CurNC",0.413440210495114
"Birds","IM1405","CurNC_L",0.949880057665728
"Birds","IM1405","CurNC_M",0.578104348542068
"Birds","IM1405","PriFor",1
"Birds","IM1406","Cur0",1
"Birds","IM1406","CurC",0.413440210495114
"Birds","IM1406","CurC_L",0.949880057665728
"Birds","IM1406","CurC_M",0.578104348542068
"Birds","IM1406","CurNC",0.413440210495114
"Birds","IM1406","CurNC_L",0.949880057665728
"Birds","IM1406","CurNC_M",0.578104348542068
"Birds","IM1406","PriFor",1
"Birds","Lake","Cur0",1
"Birds","Lake","CurC",0.338443884902663
"Birds","Lake","CurC_L",0.975361923990746
"Birds","Lake","CurC_M",0.620274277543141
"Birds","Lake","CurNC",0.338443884902663
"Birds","Lake","CurNC_L",0.975361923990746
"Birds","Lake","CurNC_M",0.620274277543141
"Birds","Lake","PriFor",1
"Birds","NA0201","Cur0",1
"Birds","NA0201","CurC",0.239931111419596
"Birds","NA0201","CurC_L",1
"Birds","NA0201","CurC_M",0.641921758490965
